-9.404022246599197388e-02,-1.511885225772857666e-01,-5.274358019232749939e-02,-2.798318117856979370e-02,-9.107312560081481934e-02,-3.730775788426399231e-02,-4.371080175042152405e-02,-2.542373351752758026e-02,-1.386870443820953369e-01,-1.237985268235206604e-01
-1.700748801231384277e-01,-3.270161570981144905e-03,-2.044049352407455444e-01,-2.508361078798770905e-02,-2.102558612823486328e-01,-4.854693636298179626e-02,-8.454991877079010010e-02,-1.017398238182067871e-01,-6.269758101552724838e-03,-9.964086115360260010e-02
-2.355427853763103485e-02,-5.667568743228912354e-02,-1.294236332178115845e-01,-8.771049231290817261e-02,-9.538549929857254028e-02,-2.352118864655494690e-02,-2.345737069845199585e-01,-1.219798400998115540e-01,-5.083751678466796875e-02,-4.960121586918830872e-02
-7.949026674032211304e-02,-2.029213011264801025e-01,-1.317019611597061157e-01,-1.351321637630462646e-01,-3.489664196968078613e-02,1.605495461262762547e-03,-3.665047138929367065e-02,-7.525765895843505859e-02,-3.748633340001106262e-02,-3.525449661538004875e-03
-1.792858913540840149e-02,-4.599051177501678467e-02,-1.793002709746360779e-02,-2.132609784603118896e-01,-8.669335395097732544e-02,-1.679433584213256836e-01,-5.868645757436752319e-02,-3.929760307073593140e-02,-4.621706157922744751e-02,-8.919434249401092529e-02
-1.668792515993118286e-01,-3.721380978822708130e-02,-6.382498145103454590e-02,-8.124117553234100342e-02,-3.222808614373207092e-02,-3.325150161981582642e-02,-1.041353940963745117e-01,-4.461644962430000305e-02,-1.288280636072158813e-01,-9.976130723953247070e-02
-2.714068628847599030e-02,-1.507699787616729736e-01,-7.631967216730117798e-02,-1.575219184160232544e-01,-9.253180772066116333e-02,-2.706828527152538300e-02,-8.249101787805557251e-02,-3.305102884769439697e-02,-6.210312992334365845e-02,-1.652830839157104492e-01
-1.635210774838924408e-02,-1.441792547702789307e-01,-1.688942126929759979e-02,-1.654363982379436493e-02,-1.599688977003097534e-01,-1.624499633908271790e-02,-3.032402880489826202e-02,-7.894997298717498779e-02,-4.264663159847259521e-02,-1.278663426637649536e-01
-1.404682695865631104e-01,-9.554949402809143066e-02,-2.545003034174442291e-02,-6.703670322895050049e-02,-2.531314268708229065e-02,-1.338157653808593750e-01,-9.216984361410140991e-02,-1.507215946912765503e-01,-6.578082591295242310e-02,-2.058826535940170288e-01
-7.721566408872604370e-02,-1.484239194542169571e-02,-6.447854638099670410e-02,-1.105105504393577576e-01,-8.785727620124816895e-02,-2.011521458625793457e-01,-9.706600755453109741e-02,-2.347828075289726257e-02,-1.214883401989936829e-01,-1.862085238099098206e-02
-1.029134094715118408e-01,-1.375584118068218231e-02,-8.508223295211791992e-02,-3.424411639571189880e-02,7.320526055991649628e-04,7.304609171114861965e-04,-2.801599912345409393e-02,-1.222944408655166626e-01,-1.085113137960433960e-01,-6.992402672767639160e-02
-2.738914266228675842e-02,-1.214729025959968567e-01,-1.834508478641510010e-01,-2.809233404695987701e-02,-3.100559674203395844e-02,-1.755355857312679291e-02,-2.873864956200122833e-02,-2.280291318893432617e-01,-4.080722108483314514e-02,-2.041674777865409851e-02
-3.156693652272224426e-02,-5.201246589422225952e-02,-3.280440345406532288e-02,-1.056030467152595520e-01,-3.145541995763778687e-02,-4.380689933896064758e-02,-8.408014476299285889e-02,-1.054164171218872070e-01,-1.370896697044372559e-01,-8.901616185903549194e-02
-9.353359043598175049e-02,-2.282735258340835571e-01,-2.414593286812305450e-02,-1.101420298218727112e-01,-1.050620749592781067e-01,-2.385002002120018005e-02,-1.627339273691177368e-01,-4.953318089246749878e-02,-1.854307502508163452e-01,-6.629044562578201294e-02
-1.416947990655899048e-01,-4.417097941040992737e-02,-2.855188399553298950e-02,-3.664209693670272827e-02,-3.921864926815032959e-02,-2.849166840314865112e-02,-1.442511826753616333e-01,-3.378109261393547058e-02,-1.488846093416213989e-01,-4.282715171575546265e-02
-4.587072134017944336e-02,-2.440889738500118256e-02,-1.446209996938705444e-01,-6.379113346338272095e-02,-2.440166473388671875e-02,-7.211656868457794189e-02,-1.177533268928527832e-01,-2.549684979021549225e-02,-1.156502068042755127e-01,-4.806992039084434509e-02
-9.313434362411499023e-03,-9.332440793514251709e-03,-2.376168966293334961e-01,-6.349134445190429688e-02,-2.268252819776535034e-01,-1.154728904366493225e-01,-1.798150390386581421e-01,-1.875875145196914673e-01,-1.953237317502498627e-02,-1.317372918128967285e-02
-1.930857151746749878e-01,-1.196047812700271606e-01,-5.439433455467224121e-02,-1.434712670743465424e-02,-1.767370700836181641e-01,1.109622884541749954e-02,-1.727071702480316162e-01,-8.498428761959075928e-02,-5.313770379871129990e-03,-1.819314658641815186e-01
-4.304193705320358276e-02,-1.120721325278282166e-01,-1.505993157625198364e-01,-4.508388042449951172e-02,-4.304075613617897034e-02,-8.894015848636627197e-02,-5.108559131622314453e-02,-1.537521481513977051e-01,-1.642687469720840454e-01,-6.096278876066207886e-02
-1.858713328838348389e-01,-1.306080967187881470e-01,-1.625317521393299103e-02,-1.192229464650154114e-01,-1.609831117093563080e-02,-3.344779461622238159e-02,-3.758612647652626038e-02,-7.122492045164108276e-02,-4.074542224407196045e-02,-1.638225018978118896e-01
-8.115419000387191772e-02,-5.238714627921581268e-03,-1.008469890803098679e-02,-4.645880311727523804e-02,-6.068764626979827881e-02,-3.589947521686553955e-02,-2.163868844509124756e-01,-8.116403222084045410e-02,-5.205407366156578064e-02,-4.270554706454277039e-02
-6.576467305421829224e-02,-1.986719071865081787e-01,-1.617816835641860962e-01,-5.081122368574142456e-02,-1.106380149722099304e-01,-3.642303869128227234e-02,-1.482985019683837891e-01,-1.031722724437713623e-01,-1.889897696673870087e-02,-2.687179744243621826e-01
-3.318555280566215515e-02,-4.091627523303031921e-02,-2.270673513412475586e-01,-3.365262597799301147e-02,-1.070339009165763855e-01,-1.091235950589179993e-01,-9.382302314043045044e-02,-3.554056212306022644e-02,-3.333477675914764404e-02,-6.291429698467254639e-02
8.283033035695552826e-03,8.973876945674419403e-03,-1.600536406040191650e-01,-1.143394485116004944e-01,-1.656761765480041504e-01,-9.149266034364700317e-02,-1.455890834331512451e-01,-3.943216521292924881e-03,-3.104279190301895142e-02,8.782472461462020874e-03
-1.712359189987182617e-01,1.572508015669882298e-03,-2.255540639162063599e-01,-4.142658784985542297e-02,-7.276276126503944397e-03,-1.039057746529579163e-01,-7.218189537525177002e-02,-1.382698565721511841e-01,-3.514877334237098694e-02,-1.851913519203662872e-03
-2.979607880115509033e-02,-2.958667650818824768e-02,-2.154561132192611694e-01,-4.465332627296447754e-02,-2.904615178704261780e-02,-1.113393381237983704e-01,-5.416943505406379700e-02,-1.989281624555587769e-01,-9.551239758729934692e-02,-2.212467193603515625e-01
-1.079313680529594421e-01,-1.825148314237594604e-01,-1.243062540888786316e-01,-2.012553811073303223e-01,-5.766902491450309753e-02,-1.171835605055093765e-02,-1.606721282005310059e-01,-7.087786495685577393e-02,-6.390462815761566162e-02,-2.786217629909515381e-01
-3.050328791141510010e-02,-9.440234862267971039e-03,-3.944400325417518616e-02,-1.050644442439079285e-01,-2.974583022296428680e-02,-3.400728479027748108e-02,-1.122250631451606750e-01,-1.529550552368164062e-01,-6.969951838254928589e-02,-3.840589523315429688e-02
-8.421851694583892822e-02,-4.518116265535354614e-02,-6.763764470815658569e-02,-1.556959301233291626e-01,-8.087865263223648071e-02,-1.535304356366395950e-03,-2.373547293245792389e-03,-4.200068861246109009e-02,-2.876338548958301544e-03,-4.485786706209182739e-02
-2.470474131405353546e-02,-1.791213303804397583e-01,-2.535331547260284424e-01,-2.381335496902465820e-01,-2.437344938516616821e-02,-8.733955025672912598e-02,-1.080431267619132996e-01,-2.568875625729560852e-02,-8.192275464534759521e-02,-2.426407635211944580e-01
-2.492514699697494507e-01,-1.109985560178756714e-01,-1.239940151572227478e-02,-5.771464109420776367e-02,-9.316194057464599609e-02,-1.767352819442749023e-01,-9.832789748907089233e-02,-5.682042334228754044e-03,-7.023246493190526962e-03,-1.941693574190139771e-01
-7.089090347290039062e-02,-2.073798328638076782e-01,-9.387413039803504944e-03,-6.987612694501876831e-02,-2.057881653308868408e-01,-9.341427125036716461e-03,-1.633998602628707886e-01,-1.641328483819961548e-01,-2.473676577210426331e-02,-1.855698227882385254e-01
-6.936652958393096924e-02,-3.127048537135124207e-02,-1.013832539319992065e-01,-2.168948054313659668e-01,-5.191347002983093262e-02,-4.330412298440933228e-02,-1.772161722183227539e-01,-6.246567144989967346e-02,-6.594461947679519653e-02,-1.277239769697189331e-01
-1.622560434043407440e-02,-1.752714663743972778e-01,-4.454971104860305786e-02,-1.515205651521682739e-01,-1.575103774666786194e-02,-1.230877265334129333e-02,-1.946185231208801270e-01,-7.776512205600738525e-02,-4.215158522129058838e-02,-2.531522214412689209e-01
-3.233829513192176819e-02,-4.970526695251464844e-02,-1.268351823091506958e-01,-1.187795326113700867e-01,-1.530410647392272949e-01,-6.275624036788940430e-02,-3.586960211396217346e-02,-3.237843513488769531e-02,-3.373565524816513062e-02,-6.951182335615158081e-02
-7.048692554235458374e-02,-2.405991554260253906e-01,-1.310040503740310669e-01,-6.133830174803733826e-02,-7.965482026338577271e-02,-5.906686931848526001e-02,-2.422818727791309357e-02,-1.078344229608774185e-02,-1.319764554500579834e-01,-1.056292373687028885e-02
-1.066323071718215942e-01,-5.037955194711685181e-02,-6.970434635877609253e-02,-2.020817250013351440e-01,-8.645100519061088562e-03,-7.551133632659912109e-03,-1.837994456291198730e-01,-8.486116677522659302e-02,-6.834685802459716797e-02,-1.646942049264907837e-01
-3.694934770464897156e-02,-3.461584821343421936e-02,-7.891579717397689819e-02,-4.795411974191665649e-02,-1.629080325365066528e-01,-2.356636971235275269e-01,-6.746844947338104248e-02,-1.752733737230300903e-01,-6.304051727056503296e-02,-4.262407869100570679e-02
-9.873601049184799194e-02,1.582826115190982819e-02,1.116183307021856308e-02,-9.286931902170181274e-02,1.634546555578708649e-02,1.634408347308635712e-02,-1.411326676607131958e-01,-9.776845574378967285e-02,-1.963084749877452850e-02,-3.424213826656341553e-02
-1.928792893886566162e-02,-1.894216239452362061e-02,-3.566262871026992798e-02,-1.116946265101432800e-01,-1.233565211296081543e-01,-2.066944725811481476e-02,-2.448439151048660278e-01,-4.880568385124206543e-02,-5.574475601315498352e-02,-7.028922438621520996e-02
-1.236141379922628403e-02,-1.073941122740507126e-02,-8.700685203075408936e-02,-6.999953091144561768e-02,-1.511196047067642212e-01,-9.967156685888767242e-03,-5.747388675808906555e-02,-8.889491111040115356e-02,-7.966965436935424805e-02,-5.511095002293586731e-02
-5.060957372188568115e-02,-1.362523180432617664e-03,-2.032326161861419678e-01,-4.008092358708381653e-02,-2.566401381045579910e-03,-1.273646485060453415e-02,-1.755247265100479126e-01,-1.385265588760375977e-02,-1.793731898069381714e-01,-1.325446665287017822e-01
-1.895997673273086548e-02,-1.880584284663200378e-02,-1.921747811138629913e-02,-2.508090808987617493e-02,-1.877475529909133911e-02,-1.490539610385894775e-01,-5.539026483893394470e-02,-1.660633683204650879e-01,-5.951802060008049011e-02,-1.625256687402725220e-01
-7.299241423606872559e-02,-3.656649962067604065e-02,-8.808504045009613037e-02,-4.081432893872261047e-02,-1.419621556997299194e-01,-1.397847533226013184e-01,-1.595122367143630981e-01,-1.008873507380485535e-01,-4.575565457344055176e-02,-3.684633970260620117e-02
-6.788513064384460449e-02,-1.028869226574897766e-01,-4.679915029555559158e-03,-1.043304428458213806e-01,-1.644742488861083984e-01,-4.258715081959962845e-03,-1.908620893955230713e-01,-1.295061223208904266e-02,-8.974563330411911011e-03,-1.060936674475669861e-01
-9.108104743063449860e-03,-3.893734887242317200e-02,-8.734958618879318237e-02,-1.770468614995479584e-02,-5.062430165708065033e-03,-1.004195958375930786e-01,-1.673348844051361084e-01,-7.034895010292530060e-03,-1.446153409779071808e-02,-1.312482059001922607e-01
-2.763733081519603729e-02,-9.645326435565948486e-02,-3.763585910201072693e-02,-1.022054255008697510e-01,-5.349507555365562439e-02,-1.461508423089981079e-01,-5.642327666282653809e-02,-2.708708494901657104e-02,-1.108930557966232300e-01,-1.919812262058258057e-01
-9.434862993657588959e-03,-1.191883906722068787e-01,-7.272579520940780640e-02,-1.252036690711975098e-01,-9.511316195130348206e-03,-1.645749509334564209e-01,-2.927813865244388580e-02,-2.788608893752098083e-02,-1.324143260717391968e-01,-8.229253813624382019e-03
-1.973149031400680542e-01,-9.214236342813819647e-05,-1.790069341659545898e-01,-5.569374188780784607e-02,-3.394819423556327820e-02,-1.495305895805358887e-01,2.033486962318420410e-03,-9.327986091375350952e-02,-1.540534198284149170e-01,-6.540064513683319092e-02
-5.642367154359817505e-02,-3.848624229431152344e-02,-1.549277156591415405e-01,-4.179158434271812439e-02,-3.083529695868492126e-02,-8.875734359025955200e-02,-4.401359707117080688e-02,-5.485760420560836792e-02,-2.961564809083938599e-02,-4.554986208677291870e-02
-3.996977582573890686e-02,-1.605107076466083527e-02,-1.017454043030738831e-01,-2.459568381309509277e-01,-3.017237409949302673e-02,3.188857436180114746e-02,-8.738601952791213989e-02,-1.671995818614959717e-01,-1.092650089412927628e-02,1.827480038627982140e-03
7.328815758228302002e-03,-1.288443654775619507e-01,-2.256700694561004639e-01,-9.572639130055904388e-03,-6.329369544982910156e-02,-3.108325228095054626e-02,-5.295738205313682556e-02,-1.092514544725418091e-01,1.314283441752195358e-02,-1.932617723941802979e-01
-7.750436197966337204e-03,-2.774970419704914093e-02,-2.905671596527099609e-01,-1.231820061802864075e-01,-9.369700402021408081e-02,5.481913685798645020e-02,-1.267999261617660522e-01,-1.813949942588806152e-01,2.418862655758857727e-03,-1.669433712959289551e-01
-1.242287978529930115e-01,-9.081324189901351929e-02,-3.382215648889541626e-02,-2.062203586101531982e-01,-1.587755531072616577e-01,9.832323528826236725e-03,-4.400940239429473877e-02,-1.263868361711502075e-01,-4.652563109993934631e-02,1.622722297906875610e-02
-8.560642600059509277e-03,-6.420480459928512573e-02,-2.952825725078582764e-01,-3.266653046011924744e-02,-3.707391768693923950e-02,7.287625223398208618e-02,2.319558523595333099e-02,-1.980440504848957062e-02,3.140649944543838501e-02,-3.460220992565155029e-01
-1.028404086828231812e-01,-9.528405964374542236e-02,-1.340870410203933716e-01,-1.280781626701354980e-01,-6.381520628929138184e-02,3.415374085307121277e-02,6.933609955012798309e-03,-4.745544120669364929e-02,8.641265332698822021e-03,1.272198110818862915e-01
-2.880218327045440674e-01,-6.558687239885330200e-02,-2.658617496490478516e-01,-1.255220025777816772e-01,-1.790693998336791992e-01,7.626445498317480087e-03,-2.324486672878265381e-01,-1.035590767860412598e-01,-4.389443434774875641e-03,1.356270164251327515e-01
-2.914350032806396484e-01,-8.605206012725830078e-02,-7.045238465070724487e-02,-7.473367452621459961e-02,-1.354263424873352051e-01,-2.046043425798416138e-02,-5.596431717276573181e-02,-2.029857486486434937e-01,-2.983222343027591705e-02,1.095276698470115662e-01
-1.371373832225799561e-01,-7.756605744361877441e-02,-5.910451337695121765e-02,-1.500026881694793701e-01,-1.082008779048919678e-01,-6.854679435491561890e-02,-1.934251487255096436e-01,-1.695443391799926758e-01,-3.412152454257011414e-02,8.563914149999618530e-02
-3.036459349095821381e-02,-1.704515218734741211e-01,-9.639887511730194092e-02,-4.503525048494338989e-02,-7.874254882335662842e-02,-5.417052283883094788e-02,-2.088259905576705933e-01,-1.045638695359230042e-01,-3.342926874756813049e-02,5.669420212507247925e-02
-1.159439142793416977e-02,-6.873912364244461060e-02,-3.502598032355308533e-02,-2.756463550031185150e-02,-5.116797238588333130e-02,-2.316159382462501526e-02,-8.318220824003219604e-02,-9.804207086563110352e-02,-1.026650983840227127e-02,-3.978417813777923584e-01
8.388004265725612640e-03,4.808074794709682465e-03,-6.055137142539024353e-03,-1.309943944215774536e-01,-6.005537137389183044e-02,1.128801517188549042e-02,-7.538995891809463501e-02,-4.961881204508244991e-04,-2.475236542522907257e-02,-3.285065293312072754e-01
-1.642643101513385773e-02,-1.818745881319046021e-01,-1.776402257382869720e-02,-1.249150186777114868e-01,-1.878767013549804688e-01,-2.046358957886695862e-02,-1.696687564253807068e-02,-1.806519329547882080e-01,-3.081419877707958221e-02,-1.628704071044921875e-01
-1.413448452949523926e-01,-1.334494166076183319e-02,-1.167001388967037201e-02,-1.297632902860641479e-01,-3.541714698076248169e-02,-2.846425585448741913e-02,-1.799267381429672241e-01,-2.284548617899417877e-02,-5.032914504408836365e-02,-3.305492401123046875e-01
-4.605860263109207153e-02,-2.443849295377731323e-02,-7.905495166778564453e-02,-1.845722645521163940e-01,-1.465707123279571533e-01,-7.364987581968307495e-02,-1.007323935627937317e-01,-1.311247199773788452e-01,-1.840022206306457520e-01,-1.285346150398254395e-01
-1.172489766031503677e-02,-1.050050836056470871e-02,-6.262054294347763062e-02,-1.205589175224304199e-01,-1.060723513364791870e-02,-1.866064518690109253e-01,-2.109348215162754059e-02,-2.057796530425548553e-02,-6.183516979217529297e-02,-5.441364645957946777e-02
-2.113466337323188782e-02,-1.975457072257995605e-01,-6.879881769418716431e-02,-1.053260266780853271e-01,-1.012970730662345886e-01,-1.989963836967945099e-02,-8.603400737047195435e-02,-9.995604306459426880e-02,-1.753888577222824097e-01,-1.440447121858596802e-01
-1.490485668182373047e-01,-5.539112025871872902e-04,-8.353724842891097069e-04,-7.086732983589172363e-02,-6.533045321702957153e-02,-6.654472555965185165e-03,-5.773989483714103699e-02,-8.911665529012680054e-02,-1.807127892971038818e-01,-1.325126141309738159e-01
-7.900015264749526978e-02,-2.012874335050582886e-01,-9.505227953195571899e-02,-1.489970535039901733e-01,-2.135620824992656708e-02,-1.339630037546157837e-01,-3.949476405978202820e-02,-3.221677616238594055e-02,-5.665454268455505371e-02,-2.225467562675476074e-02
-9.721426293253898621e-03,-4.704087600111961365e-02,-1.922051757574081421e-01,-2.373321056365966797e-01,-3.755142167210578918e-02,-9.363227523863315582e-03,-3.066724725067615509e-02,-1.614489592611789703e-02,-1.258245259523391724e-01,-1.077172756195068359e-01
-1.251551955938339233e-01,8.766611572355031967e-04,-2.388282865285873413e-01,-2.292882800102233887e-01,1.224117469973862171e-03,1.217372831888496876e-03,-1.015555039048194885e-01,-1.039843931794166565e-01,-3.559751808643341064e-02,-7.157631218433380127e-03
-1.046933233737945557e-01,-1.783530041575431824e-02,-1.323215216398239136e-01,-2.492012977600097656e-01,-2.000266611576080322e-01,-3.213812410831451416e-02,-6.436812877655029297e-02,-1.933544129133224487e-02,-1.090314611792564392e-01,-1.790767535567283630e-02
-1.944010332226753235e-02,-5.583513528108596802e-02,-1.643613427877426147e-01,-2.575881220400333405e-02,-3.551424294710159302e-02,-1.093585342168807983e-01,-7.943867892026901245e-02,-7.872077077627182007e-02,-3.593291714787483215e-02,-4.968580976128578186e-02
-5.713433772325515747e-02,-3.484255447983741760e-02,-3.421971946954727173e-02,-5.444639176130294800e-02,-3.310208022594451904e-02,-5.515771731734275818e-02,-2.966944873332977295e-01,-1.113198399543762207e-01,-5.454070866107940674e-02,-1.850150078535079956e-01
-2.095743864774703979e-01,-8.527378086000680923e-04,-7.844228297472000122e-03,-5.198532342910766602e-02,-6.579479668289422989e-03,-1.625052541494369507e-01,-1.465620249509811401e-01,-3.182320296764373779e-02,-3.829232603311538696e-02,-7.560201734304428101e-02
-3.861197829246520996e-02,1.416419632732868195e-02,-5.856500566005706787e-02,-1.903619766235351562e-01,-1.147271916270256042e-01,-2.223931103944778442e-01,-1.845900714397430420e-01,-9.594579041004180908e-02,9.837044402956962585e-03,-1.696772426366806030e-01
-9.028739295899868011e-03,-7.147172093391418457e-02,-1.946806460618972778e-01,-8.940641419030725956e-04,-5.864265840500593185e-03,-1.220125854015350342e-01,-8.951319754123687744e-02,-1.099678575992584229e-01,-2.268141368404030800e-03,-7.666806876659393311e-02
2.371821366250514984e-02,-1.193631812930107117e-01,-2.120111584663391113e-01,3.867447376251220703e-02,3.200853615999221802e-02,-1.214292552322149277e-02,-3.570765554904937744e-01,-7.143548876047134399e-02,5.780212208628654480e-02,-2.621842920780181885e-01
-5.593895539641380310e-02,-4.244735091924667358e-02,-2.290553646162152290e-03,-1.374761462211608887e-01,-9.898124635219573975e-02,3.479294106364250183e-02,-5.478194355964660645e-02,-1.119681596755981445e-01,-4.338182508945465088e-02,-2.132522128522396088e-02
-7.335294038057327271e-02,-8.325857110321521759e-03,5.378191918134689331e-02,-2.396260797977447510e-01,-1.368879973888397217e-01,7.786891609430313110e-02,-1.564011573791503906e-01,-1.883496642112731934e-01,-1.121279224753379822e-02,2.932142280042171478e-02
-3.794598579406738281e-02,-2.041984535753726959e-02,6.302019953727722168e-02,-2.184109985828399658e-01,-2.735978364944458008e-01,7.783383131027221680e-02,-1.846251264214515686e-02,-2.562207579612731934e-01,-2.255958504974842072e-02,5.501455441117286682e-02
-6.864875555038452148e-02,-3.192739188671112061e-02,7.580412924289703369e-02,-1.530113667249679565e-01,-2.248967885971069336e-01,6.398416310548782349e-02,-2.214439585804939270e-02,-2.569257616996765137e-01,-3.318645432591438293e-02,1.093849167227745056e-01
-6.920499354600906372e-02,-2.657039649784564972e-02,9.967699646949768066e-02,-2.178883999586105347e-01,-2.044928669929504395e-01,5.399828776717185974e-02,-9.562821127474308014e-03,-2.479385733604431152e-01,-2.523221261799335480e-02,2.032297700643539429e-01
-2.534540295600891113e-01,-2.749432250857353210e-02,1.146015971899032593e-01,-2.399806678295135498e-01,-2.419715821743011475e-01,2.565956860780715942e-02,-1.964392606168985367e-03,-3.728052675724029541e-01,-1.953495666384696960e-02,2.814188599586486816e-01
-1.008252128958702087e-01,-2.477117069065570831e-02,1.156677901744842529e-01,-2.778953909873962402e-01,-3.367002010345458984e-01,1.131385937333106995e-02,-3.389889001846313477e-01,-2.272401154041290283e-01,4.794724227394908667e-04,3.259948492050170898e-01
-3.874824196100234985e-02,-1.042858809232711792e-01,4.705943912267684937e-02,-1.014861539006233215e-01,-4.683103859424591064e-01,-4.136427864432334900e-02,-2.958887815475463867e-02,-2.996486723423004150e-01,-3.519736975431442261e-02,2.668183445930480957e-01
-2.636067569255828857e-02,-1.957245320081710815e-01,2.473166398704051971e-02,-1.062759608030319214e-01,-2.425283938646316528e-01,-9.256055206060409546e-02,-2.435277774930000305e-02,-1.646191328763961792e-01,-2.578957937657833099e-02,2.212423533201217651e-01
9.850316494703292847e-02,8.426424115896224976e-03,1.314067691564559937e-01,-8.775606751441955566e-02,-4.184632003307342529e-02,-6.541635841131210327e-02,-1.142089590430259705e-01,-2.341226339340209961e-01,9.581445157527923584e-02,-5.146641731262207031e-01
1.123242639005184174e-02,-4.166202247142791748e-02,1.420782227069139481e-02,-1.670385003089904785e-01,-1.662556082010269165e-01,-1.321269869804382324e-01,-3.741378784179687500e-01,-6.876694411039352417e-02,-9.238560684025287628e-03,8.394423127174377441e-02
1.565243583172559738e-03,-2.355815283954143524e-02,-8.699604659341275692e-04,-1.393529325723648071e-01,-9.516108036041259766e-02,-4.868723452091217041e-02,-2.674414217472076416e-01,-3.323096036911010742e-02,-1.739212311804294586e-02,2.705728262662887573e-02
-1.279826648533344269e-02,1.183269824832677841e-02,1.937853358685970306e-02,-6.474501639604568481e-02,2.959266072139143944e-03,6.818432360887527466e-03,-5.550178512930870056e-02,-5.391447991132736206e-02,-5.909210816025733948e-02,-2.690927088260650635e-01
-2.607857286930084229e-01,-3.551344200968742371e-02,-9.279246628284454346e-02,-1.513356119394302368e-01,-3.473594086244702339e-03,-1.340602524578571320e-02,-3.267583623528480530e-02,-1.166533231735229492e-01,-1.638253033161163330e-01,-1.231697946786880493e-01
